runtime,rating,votes,gross_earn,director_avg_earn,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
117.0,8.0,168065.0,0.5,5.58,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75.0,7.4,140932.0,1.07,82.39,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.0,6.5,129491.0,84.05,41.77916666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104.0,7.4,153447.0,13.24,56.94428571428572,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
123.0,7.2,119133.0,33.52,71.74666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.0,7.9,142428.0,28.0,11.28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
125.0,5.7,119841.0,110.49,78.36454545454545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122.0,6.9,116452.0,58.71,239.1016666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115.0,6.5,131976.0,53.37,53.37,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112.0,7.5,153809.0,1.74,1.74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
91.0,6.5,114000.0,20.28,22.05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93.0,7.7,138469.0,119.5,46.029999999999994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103.0,6.2,131973.0,16.93,16.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
130.0,7.8,147554.0,56.51,85.32333333333332,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109.0,7.9,156786.0,8.11,16.86909090909091,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101.0,7.3,136062.0,12.73,26.655,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
109.0,6.8,113797.0,26.42,33.418,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91.0,6.9,125157.0,66.6,34.79,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114.0,6.7,120596.0,78.69,86.7725,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
113.0,5.4,124115.0,32.06,51.196000000000005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
89.0,8.3,162324.0,0.33,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,6.3,140784.0,18.44,18.44,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
96.0,6.7,121357.0,33.0,33.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85.0,6.5,121182.0,57.89,39.91428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69.0,7.3,142102.0,102.8,79.95666666666666,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.0,6.0,134799.0,140.04,74.07333333333334,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112.0,7.8,139685.0,57.5,71.512,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.0,7.5,124246.0,31.97,26.674999999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91.0,6.9,191569.0,1.01,28.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
113.0,6.5,110634.0,34.64,34.64,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.0,6.3,144165.0,108.25,78.36454545454545,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
83.0,5.1,121287.0,90.71,64.815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.0,6.2,136994.0,110.21,97.55799999999999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121.0,6.6,122262.0,43.73,57.58222222222222,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112.0,6.4,115576.0,56.62,103.95,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,6.5,120971.0,39.12,45.053333333333335,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112.0,7.2,177812.0,42.48,22.784999999999997,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
132.0,6.0,117174.0,63.45,56.37777777777777,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,7.1,113509.0,6.3,6.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
97.0,7.2,141349.0,32.22,54.14,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
137.0,7.5,111222.0,5.46,20.695,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94.0,4.6,124959.0,41.8,31.585,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102.0,5.4,133342.0,16.2,14.096666666666666,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122.0,7.2,168661.0,17.77,27.137272727272727,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,6.9,114110.0,2.32,27.137272727272727,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
121.0,7.8,140064.0,52.1,76.1925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136.0,7.3,147435.0,67.26,63.43666666666667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
107.0,7.1,130188.0,5.35,5.783333333333334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125.0,5.8,114905.0,26.63,22.064,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.0,5.3,136821.0,40.95,80.614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99.0,7.2,139477.0,11.1,18.83133333333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.0,7.5,112056.0,11.05,14.788,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.0,7.1,121310.0,12.13,100.24333333333334,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
180.0,7.7,151369.0,2.2,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104.0,6.5,122734.0,40.06,48.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
102.0,5.8,130928.0,53.72,53.72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86.0,6.1,130283.0,52.6,52.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
133.0,7.3,110555.0,24.34,17.383333333333333,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
101.0,8.0,124350.0,0.17,0.17,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0,5.6,132537.0,33.62,78.91333333333334,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,7.7,122620.0,13.62,101.495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,6.4,151513.0,71.96,68.215,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
127.0,6.6,129308.0,67.82,83.96444444444445,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,5.4,112237.0,37.66,61.185,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
113.0,7.7,121007.0,78.91,76.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
128.0,6.7,121885.0,124.73,104.26166666666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99.0,7.1,131470.0,101.22,101.22,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.0,7.7,118135.0,17.65,50.326,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135.0,7.3,111586.0,7.99,27.67,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111.0,6.1,111303.0,31.81,18.2275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
104.0,6.7,126234.0,35.74,46.029999999999994,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
104.0,6.5,118796.0,65.33,75.548,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99.0,7.1,141366.0,25.24,18.83133333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108.0,6.6,120690.0,29.75,13.813333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86.0,7.8,116413.0,9.44,12.805,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
85.0,7.1,149171.0,1.36,0.6950000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,5.7,114918.0,60.79,63.86,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98.0,6.7,121161.0,57.26,31.062,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.0,7.5,144136.0,84.25,84.25,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.0,7.4,120777.0,0.2,44.18545454545455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0,7.6,140473.0,49.53,44.78857142857142,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.0,6.2,122720.0,17.62,49.31285714285714,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96.0,7.1,137312.0,16.67,48.9375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112.0,8.0,107581.0,5.99,5.105,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.0,6.3,133622.0,121.95,66.71,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119.0,6.3,108788.0,53.79,65.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
153.0,7.7,125106.0,22.24,156.35148148148147,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
127.0,7.8,119939.0,5.1,7.682857142857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
86.0,2.4,105663.0,39.74,32.205,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112.0,6.7,110657.0,32.54,19.57,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90.0,7.3,115877.0,8.58,50.799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,5.8,113209.0,59.69,20.79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
101.0,6.3,130598.0,8.31,8.345,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122.0,5.8,110786.0,66.89,32.215714285714284,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
103.0,5.8,106788.0,61.98,99.68375,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
129.0,7.2,116749.0,48.82,36.587500000000006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,7.0,111968.0,5.5,16.86909090909091,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.0,7.4,134190.0,24.8,30.505,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97.0,7.1,142917.0,104.4,101.52,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,5.6,143919.0,78.75,132.53307692307692,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92.0,6.3,109994.0,21.01,79.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97.0,5.7,119176.0,82.62,36.2125,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122.0,8.1,196289.0,3.11,3.11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154.0,6.8,134266.0,158.35,83.66625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
122.0,7.7,108057.0,18.59,92.32947368421053,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
117.0,7.8,112105.0,2.28,44.866,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122.0,7.3,100184.0,6.86,5.183333333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,6.4,125820.0,33.3,33.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110.0,5.7,107954.0,20.38,41.449,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84.0,2.8,108003.0,38.23,32.205,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92.0,5.8,124422.0,56.75,56.75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
116.0,7.6,121044.0,6.15,16.954,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102.0,7.0,118300.0,66.66,62.83888888888888,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.0,6.4,116809.0,54.93,28.75714285714286,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130.0,7.5,120197.0,19.59,20.821,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96.0,5.5,117904.0,34.69,26.323333333333334,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96.0,6.7,122161.0,51.87,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
108.0,6.5,126249.0,0.4,1.598888888888889,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
105.0,5.2,113575.0,28.21,35.878,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
113.0,6.3,115886.0,87.7,41.185,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104.0,6.5,105798.0,52.08,74.07333333333334,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109.0,6.0,120059.0,58.27,24.498,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105.0,7.1,125843.0,28.5,22.675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
111.0,6.3,116651.0,36.92,31.63888888888889,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
122.0,6.9,103520.0,15.23,60.220000000000006,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0,7.8,127470.0,0.09,7.682857142857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
114.0,6.5,121448.0,26.31,15.454999999999998,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.0,6.3,106337.0,13.79,13.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
132.0,6.9,117226.0,58.22,132.53307692307692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101.0,6.7,105037.0,77.23,36.9775,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0,6.7,125692.0,81.2,71.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,6.9,149683.0,33.08,36.70333333333333,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
96.0,4.3,119376.0,51.77,28.43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
132.0,7.2,115038.0,116.63,54.906666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.0,7.3,138976.0,87.4,82.39,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84.0,6.1,119638.0,15.42,15.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
107.0,6.1,124397.0,111.94,81.21249999999999,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.0,3.4,119354.0,40.2,40.2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104.0,6.5,114389.0,47.81,30.7525,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
123.0,6.1,108525.0,66.81,169.03,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.0,7.4,107486.0,31.66,31.66,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130.0,8.1,136448.0,4.36,11.28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
97.0,7.3,133983.0,0.75,0.545,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101.0,6.7,114307.0,6.62,6.62,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.0,7.3,116420.0,2.7,44.397000000000006,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112.0,7.6,132918.0,43.0,30.133333333333336,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.0,6.5,132072.0,46.29,82.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
167.0,6.7,103329.0,59.95,38.61,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
106.0,6.4,105727.0,59.07,48.546,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110.0,7.3,110701.0,47.4,54.906666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,6.2,126473.0,37.9,27.0975,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
132.0,6.9,179871.0,1.87,58.7425,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.0,7.5,119265.0,64.43,78.25666666666667,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
128.0,6.6,136460.0,66.31,104.26166666666667,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.0,6.1,105114.0,13.1,7.32,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,5.7,117981.0,68.56,68.53,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
95.0,5.7,117041.0,128.81,127.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
124.0,6.4,115561.0,118.91,78.25666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
129.0,6.6,110848.0,65.96,71.705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
98.0,6.8,102892.0,47.64,34.00666666666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115.0,7.1,129011.0,37.88,19.54,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.0,6.1,110156.0,27.67,19.650000000000002,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112.0,7.9,112179.0,9.28,5.803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
107.0,7.5,119652.0,14.93,17.490000000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
96.0,6.9,108062.0,28.0,47.62552000754145,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.0,7.1,122991.0,58.41,35.66166666666667,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.0,6.4,107118.0,72.71,83.66625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
110.0,6.1,107598.0,30.69,20.262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
97.0,6.4,119261.0,45.09,56.004999999999995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
116.0,7.5,109485.0,7.49,16.954,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.0,6.8,110383.0,75.79,113.08800000000001,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64.0,7.2,131136.0,1.6,1.6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.0,6.6,105314.0,107.52,137.36999999999998,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,6.1,133039.0,100.33,86.7725,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
121.0,7.0,105796.0,83.9,50.45666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
101.0,7.5,134592.0,18.75,18.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,6.1,118241.0,93.35,57.833333333333336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94.0,6.8,109074.0,8.32,8.32,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98.0,5.5,112619.0,148.38,55.998333333333335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101.0,7.6,142187.0,15.09,5.58,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,6.8,113183.0,50.29,47.2175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104.0,6.5,128457.0,27.7,27.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
90.0,6.9,130533.0,40.49,42.31818181818182,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103.0,7.3,110336.0,56.44,24.72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,6.0,136036.0,90.41,90.41,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.0,5.5,101291.0,21.6,34.9625,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103.0,7.0,103002.0,24.52,73.60428571428572,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0,5.8,122532.0,101.7,100.975,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110.0,7.2,105905.0,2.06,24.02333333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,6.4,105916.0,18.3,22.784,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85.0,6.6,125451.0,64.67,45.64000000000001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.0,8.1,184439.0,10.62,6.456666666666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100.0,6.5,119343.0,153.67,67.63933333333334,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.0,7.3,134818.0,93.6,82.39,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.0,6.3,142457.0,2.61,4.8566666666666665,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
120.0,7.3,106217.0,5.49,3.595,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92.0,7.0,130830.0,0.1,7.192,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0,6.8,108963.0,1.7,0.594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105.0,5.5,111546.0,23.22,41.449,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.0,6.1,111443.0,101.3,73.066,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115.0,6.7,112952.0,26.81,17.564999999999998,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165.0,8.3,191306.0,1.22,1.22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.0,7.9,122909.0,2.63,3.37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88.0,5.6,117242.0,112.72,48.4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0,5.1,112664.0,38.54,49.545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83.0,7.5,126538.0,32.06,58.44,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.0,5.2,110389.0,20.82,73.85,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.0,6.2,104795.0,39.8,56.94428571428572,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93.0,7.4,97936.0,31.5,39.538,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
133.0,6.2,102876.0,52.47,52.423571428571435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.0,7.4,96553.0,19.66,19.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.0,6.2,113321.0,127.22,82.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92.0,5.9,115860.0,42.59,45.095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
113.0,6.9,108732.0,55.49,55.49,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
